income,spending,age,education,recency,complain,wines,fruits,meat,sweets,gold,fish,deals,web_p,catalog_p,store_p,web_visit,marital_Alone,education_2n Cycle,education_Graduation,education_Master,education_PhD,child_Yes
79419.0,1631,50,Master,96,0,751,127,687,15,31,20,1,4,6,4,2,0,0,0,1,0,0
64014.0,444,74,PhD,56,0,406,0,30,0,8,0,7,8,2,5,7,0,0,0,0,1,1
76998.0,1910,65,Graduation,85,0,1449,89,161,35,107,69,2,11,8,8,6,0,0,1,0,0,1
49854.0,380,48,Master,63,0,123,17,171,0,30,39,5,6,2,5,6,0,0,0,1,0,1
60585.0,736,49,PhD,17,0,267,42,309,42,21,55,10,7,4,9,5,0,0,0,0,1,1
42873.0,269,70,PhD,11,0,209,0,40,2,15,3,4,6,1,4,8,1,0,0,0,1,1
57867.0,612,42,Graduation,48,0,344,35,178,23,17,15,7,7,2,9,6,0,0,1,0,0,1
35765.0,75,30,Graduation,86,0,22,3,30,5,15,0,2,2,0,4,6,0,0,1,0,0,1
65492.0,1045,61,Graduation,73,0,247,161,295,85,47,210,2,4,7,13,2,0,0,1,0,0,0
32952.0,55,43,Graduation,36,0,38,0,12,1,1,3,1,2,0,3,7,1,0,1,0,0,1
53374.0,1064,51,PhD,34,0,896,10,101,10,34,13,6,4,2,9,9,0,0,0,0,1,1
71706.0,1443,61,Graduation,16,0,931,56,253,98,14,91,4,9,5,7,5,0,0,1,0,0,1
68487.0,1366,32,Graduation,48,0,758,12,385,89,89,33,1,9,7,13,4,0,0,1,0,0,0
53253.0,436,45,Master,61,0,216,9,57,9,125,20,7,4,3,5,5,0,0,0,1,0,1
31163.0,38,47,2n Cycle,54,0,2,3,10,2,10,11,1,1,0,3,6,1,1,0,0,0,1
42014.0,436,43,Graduation,56,0,244,15,108,15,50,4,6,7,1,6,8,0,0,1,0,0,1
54108.0,747,47,Master,74,0,539,6,91,6,97,8,13,8,2,9,8,0,0,0,1,0,1
49667.0,1396,65,PhD,35,0,1181,26,120,13,39,17,2,5,10,5,8,1,0,0,0,1,0
63206.0,928,46,Master,65,0,750,8,125,8,26,11,1,4,3,6,2,0,0,0,1,0,0
57136.0,642,48,Master,48,0,306,5,109,109,92,21,9,5,2,10,6,0,0,0,1,0,1
46772.0,1048,45,2n Cycle,88,0,350,104,189,151,57,197,6,11,8,5,8,0,1,0,0,0,1
78931.0,943,49,PhD,19,0,331,197,170,152,35,58,1,2,8,13,1,0,0,0,0,1,0
53977.0,907,62,Graduation,21,0,620,16,165,24,82,0,5,5,5,12,5,0,0,1,0,0,1
46098.0,120,45,Master,86,0,57,0,27,0,36,0,4,3,2,2,8,1,0,0,1,0,1
73538.0,1658,55,Graduation,92,0,811,76,428,137,107,99,3,10,4,9,7,0,0,1,0,0,1
79529.0,1638,34,Graduation,1,0,423,42,706,197,197,73,1,4,8,9,2,0,0,1,0,0,0
20981.0,73,43,2n Cycle,14,0,2,12,10,13,30,6,1,3,1,2,8,0,1,0,0,0,0
51766.0,275,40,Graduation,74,0,60,51,87,20,51,6,2,4,2,4,5,1,0,1,0,0,1
55759.0,854,58,Graduation,84,0,675,0,85,7,77,10,5,10,3,8,8,0,0,1,0,0,1
33039.0,78,42,Graduation,4,0,30,8,12,8,12,8,1,2,0,4,5,0,0,1,0,0,1
37787.0,106,48,Master,50,0,40,1,40,3,18,4,1,3,0,3,8,0,0,0,1,0,1
27242.0,106,50,Graduation,2,0,3,17,26,1,39,20,2,2,0,3,9,1,0,1,0,0,1
69930.0,1662,49,Graduation,21,0,252,98,827,70,196,219,1,4,5,12,3,0,0,1,0,0,0
37697.0,84,44,Graduation,82,0,34,6,21,4,8,11,1,2,1,3,6,1,0,1,0,0,1
37401.0,48,47,PhD,14,0,19,3,19,1,3,3,2,2,0,3,7,0,0,0,0,1,1
58597.0,733,44,Graduation,20,0,490,0,184,28,21,10,12,7,4,9,7,0,0,1,0,0,1
82032.0,1234,72,PhD,54,0,332,194,377,125,57,149,0,4,6,7,1,1,0,0,0,1,0
28087.0,112,62,Graduation,77,0,53,8,17,0,21,13,3,2,2,2,7,0,0,1,0,0,1
74004.0,1658,33,PhD,5,0,784,48,560,176,48,42,1,4,6,4,3,1,0,0,0,1,0
19740.0,55,60,Graduation,65,0,7,11,3,4,20,10,2,1,1,3,5,0,0,1,0,0,1
57036.0,1513,45,2n Cycle,33,0,1171,43,219,14,47,19,4,6,3,13,9,0,1,0,0,0,1
53083.0,271,62,2n Cycle,65,0,215,7,33,0,13,3,6,5,1,5,7,0,1,0,0,0,1
69283.0,904,45,PhD,41,0,674,62,134,26,8,0,4,7,3,13,5,0,0,0,0,1,1
46098.0,120,45,Master,86,0,57,0,27,0,36,0,4,3,2,2,8,1,0,0,1,0,1
23331.0,103,32,2n Cycle,92,0,5,36,7,10,45,0,2,3,0,3,8,0,1,0,0,0,1
23331.0,269,32,2n Cycle,97,0,104,20,101,15,5,24,6,5,1,5,9,1,1,0,0,0,1
67786.0,1156,61,PhD,0,0,431,82,441,20,102,80,1,3,6,6,1,1,0,0,0,1,0
71969.0,1086,49,PhD,59,0,1000,0,76,0,10,0,3,3,4,9,8,0,0,0,0,1,1
59235.0,1128,53,Master,4,0,448,40,469,0,91,80,3,11,2,12,7,1,0,0,1,0,1
31928.0,72,31,Graduation,5,0,33,4,24,2,5,4,2,3,0,4,7,0,0,1,0,0,1
74881.0,964,59,Master,48,0,505,72,270,27,54,36,4,9,2,12,5,0,0,0,1,0,1
65819.0,1383,42,Graduation,99,0,267,38,701,165,63,149,1,5,4,10,3,0,0,1,0,0,0
51411.0,18,67,PhD,81,0,14,0,3,0,1,0,1,0,0,3,5,1,0,0,0,1,1
51983.0,793,56,Graduation,95,0,631,0,115,7,30,10,3,9,2,10,7,1,0,1,0,0,1
42386.0,100,34,Master,43,0,65,4,16,4,11,0,1,3,0,3,8,0,0,0,1,0,1
30390.0,80,33,2n Cycle,5,0,10,12,12,1,20,25,1,2,0,3,6,0,1,0,0,0,0
30983.0,167,57,Graduation,50,0,51,4,50,1,49,12,1,4,0,3,8,1,0,1,0,0,0
66033.0,677,63,Graduation,76,0,293,35,179,59,65,46,2,8,3,7,7,1,0,1,0,0,1
37284.0,23,45,2n Cycle,46,0,11,1,2,1,6,2,1,0,0,3,6,0,1,0,0,0,1
57530.0,92,69,Master,68,0,50,1,27,7,1,6,1,1,1,4,1,1,0,0,1,0,1
76800.0,641,55,2n Cycle,33,0,173,26,255,71,81,35,1,4,4,7,1,0,1,0,0,0,0
63943.0,1106,64,Graduation,50,0,423,184,368,97,21,13,1,6,4,6,5,0,0,1,0,0,1
76081.0,1033,58,Graduation,85,0,292,30,415,33,200,63,1,4,5,4,2,0,0,1,0,0,0
67445.0,1174,46,Graduation,63,0,757,80,217,80,11,29,5,9,6,12,6,0,0,1,0,0,1
37054.0,25,53,Master,89,0,12,1,6,1,5,0,2,1,0,3,7,0,0,0,1,0,1
47175.0,240,58,Master,81,0,167,2,44,2,19,6,7,4,2,4,8,0,0,0,1,0,1
31859.0,20,44,Graduation,77,0,3,1,3,0,5,8,1,1,0,2,7,1,0,1,0,0,1
27215.0,102,59,Graduation,50,0,30,5,22,9,28,8,4,2,1,4,6,1,0,1,0,0,1
70179.0,1034,44,PhD,10,0,532,88,168,44,133,69,3,7,3,13,5,1,0,0,0,1,1
39922.0,156,37,Graduation,30,0,29,12,59,1,36,19,2,3,0,4,8,0,0,1,0,0,1
49681.0,458,44,Master,66,0,411,0,26,0,21,0,6,7,1,7,7,0,0,0,1,0,1
24645.0,17,32,Graduation,16,0,5,3,4,1,0,4,1,1,0,2,8,0,0,1,0,0,1
79865.0,792,66,Graduation,12,0,71,99,278,121,38,185,1,5,10,5,1,1,0,1,0,0,1
44322.0,92,35,Graduation,30,0,46,0,40,0,3,3,2,3,0,3,8,0,0,1,0,0,1
47958.0,407,68,Graduation,8,0,268,11,88,3,22,15,2,6,3,5,5,1,0,1,0,0,1
63972.0,1269,56,Master,93,0,928,63,254,12,12,0,4,5,4,10,4,1,0,0,1,0,1
75315.0,841,66,Graduation,14,0,459,15,171,23,31,142,2,5,4,12,2,0,0,1,0,0,1
55517.0,633,70,PhD,53,0,483,0,108,6,36,0,5,11,1,6,9,0,0,0,0,1,1
75283.0,1019,63,PhD,26,0,733,9,180,19,66,12,11,6,3,5,4,0,0,0,0,1,1
82800.0,1315,74,PhD,23,0,1006,22,115,68,45,59,1,7,6,12,3,1,0,0,0,1,0
38998.0,54,66,Graduation,92,1,34,1,14,0,5,0,3,2,0,3,8,0,0,1,0,0,1
27161.0,52,34,Master,41,0,7,4,23,0,11,7,1,1,0,3,7,0,0,0,1,0,1
42014.0,436,43,Graduation,56,0,244,15,108,15,50,4,6,7,1,6,8,0,0,1,0,0,1
38201.0,268,60,PhD,19,0,233,0,23,0,12,0,4,5,1,5,8,0,0,0,0,1,1
45203.0,147,38,Graduation,4,0,35,3,67,8,24,10,1,3,1,3,6,0,0,1,0,0,1
81574.0,1798,73,PhD,89,0,1252,0,465,35,0,46,1,4,5,8,1,0,0,0,0,1,0
34935.0,137,28,Graduation,71,0,34,4,66,10,20,3,1,2,1,4,7,0,0,1,0,0,0
60482.0,507,44,Master,81,0,255,43,134,14,24,37,1,7,2,7,7,1,0,0,1,0,1
34633.0,15,64,Graduation,31,0,8,1,5,0,1,0,1,1,0,2,6,0,0,1,0,0,1
78093.0,1105,73,Master,53,0,368,32,639,43,10,13,1,4,7,5,1,0,0,0,1,0,0
82460.0,974,70,Graduation,78,0,255,47,573,32,15,52,1,5,3,6,1,1,0,1,0,0,0
45903.0,66,54,Master,80,0,33,8,10,10,3,2,2,2,1,3,4,0,0,0,1,0,1
81361.0,778,33,Graduation,18,0,163,23,424,65,76,27,1,3,10,13,1,1,0,1,0,0,0
35860.0,49,47,PhD,37,0,15,0,8,2,20,4,2,1,1,2,5,1,0,0,0,1,1
40442.0,169,68,Master,52,0,45,12,52,22,13,25,4,3,1,4,7,0,0,0,1,0,1
61482.0,299,55,Graduation,39,0,48,58,68,66,43,16,1,3,2,6,2,0,0,1,0,0,0
34968.0,221,40,Graduation,11,0,158,6,45,2,2,8,7,3,2,5,7,0,0,1,0,0,1
75794.0,1682,33,Graduation,33,0,754,160,625,32,48,63,1,7,5,12,3,0,0,1,0,0,0
31497.0,155,58,PhD,22,0,108,1,28,1,4,13,2,3,1,4,8,0,0,0,0,1,1
74268.0,892,65,Graduation,83,0,199,66,315,174,41,97,1,4,3,5,2,0,0,1,0,0,0
45143.0,311,55,Master,74,0,202,5,74,5,14,11,3,6,1,5,7,0,0,0,1,0,1
52569.0,95,53,PhD,54,0,85,0,3,0,7,0,1,2,0,4,3,1,0,0,0,1,1
48432.0,424,47,PhD,3,0,322,3,50,3,42,4,5,7,1,6,8,1,0,0,0,1,1
36108.0,339,36,Graduation,68,0,141,8,129,11,47,3,3,7,1,4,9,1,0,1,0,0,1
76445.0,1410,49,Graduation,2,0,739,107,309,80,35,140,1,2,5,13,6,0,0,1,0,0,1
36663.0,35,45,PhD,40,0,18,0,6,3,5,3,1,1,1,3,2,0,0,0,0,1,1
53843.0,562,55,Master,64,0,378,0,88,4,73,19,4,8,5,3,7,0,0,0,1,0,1
70638.0,1334,65,Master,69,0,1016,12,215,12,63,16,1,4,5,10,3,1,0,0,1,0,0
44512.0,32,60,Graduation,57,0,23,1,6,0,2,0,2,1,0,3,4,0,0,1,0,0,1
27116.0,41,59,Graduation,78,0,12,1,21,2,3,2,2,2,0,3,7,0,0,1,0,0,1
54072.0,39,57,PhD,71,0,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,1,1
71855.0,1141,43,Graduation,59,0,548,31,422,112,28,0,4,5,5,11,3,0,0,1,0,0,1
51250.0,710,30,2n Cycle,28,0,342,32,230,32,40,34,5,10,5,4,9,1,1,0,0,0,1
60432.0,401,47,Master,61,0,365,3,15,3,11,4,5,7,2,5,6,0,0,0,1,0,1
65526.0,506,56,PhD,22,0,397,19,69,0,9,12,1,4,4,8,2,0,0,0,0,1,1
68655.0,1538,32,Graduation,95,0,456,19,832,118,38,75,1,4,5,11,3,1,0,1,0,0,0
64509.0,1722,30,Graduation,19,0,836,185,575,25,77,24,1,6,3,9,4,1,0,1,0,0,0
33955.0,270,45,Graduation,92,0,100,2,128,7,10,23,4,5,1,5,8,1,0,1,0,0,1
31353.0,31,43,Graduation,24,0,10,0,10,1,7,3,2,1,1,2,8,0,0,1,0,0,1
55434.0,882,36,Graduation,21,0,238,115,215,69,76,169,3,5,3,13,4,0,0,1,0,0,1
28359.0,16,37,Graduation,35,0,6,0,5,1,2,2,1,1,0,2,7,0,0,1,0,0,1
57100.0,311,33,Graduation,9,0,158,11,99,11,17,15,2,3,2,7,3,1,0,1,0,0,1
69139.0,227,55,Graduation,23,0,86,12,75,15,6,33,1,4,1,5,4,0,0,1,0,0,1
52973.0,1152,64,Master,92,0,856,0,76,9,199,12,7,9,6,9,8,0,0,0,1,0,1
51717.0,122,55,PhD,55,0,98,1,17,1,5,0,1,3,0,4,7,0,0,0,0,1,1
66664.0,1289,38,2n Cycle,78,0,398,96,447,96,32,220,1,5,7,6,3,0,1,0,0,0,0
50664.0,561,61,Graduation,64,0,313,8,104,4,126,6,9,8,1,6,9,1,0,1,0,0,1
54414.0,211,57,Graduation,49,0,109,18,16,26,18,24,4,3,1,5,4,0,0,1,0,0,1
54549.0,233,68,PhD,8,0,216,2,6,0,9,0,2,5,1,4,7,0,0,0,0,1,1
47111.0,1092,49,PhD,35,0,595,71,153,112,41,120,6,3,2,10,9,1,0,0,0,1,1
41003.0,601,57,PhD,11,0,123,133,142,44,88,71,1,6,2,8,6,1,0,0,0,1,0
19444.0,54,38,Graduation,8,0,16,0,23,2,10,3,3,4,1,2,7,0,0,1,0,0,1
36301.0,78,44,2n Cycle,53,0,11,12,35,5,12,3,1,3,0,3,7,0,1,0,0,0,1
73059.0,1095,73,PhD,36,0,410,112,420,82,71,0,1,9,3,13,4,0,0,0,0,1,1
42731.0,244,51,PhD,64,0,159,2,51,2,24,6,3,4,1,5,5,0,0,0,0,1,1
52854.0,116,61,PhD,43,0,105,0,10,1,0,0,2,2,1,4,5,0,0,0,0,1,1
22775.0,15,42,Graduation,40,0,5,1,8,0,1,0,1,1,0,2,8,0,0,1,0,0,1
46681.0,425,72,PhD,52,0,269,15,69,19,38,15,2,4,6,4,5,0,0,0,0,1,1
59821.0,734,65,PhD,11,0,629,0,70,0,35,0,6,11,2,7,8,0,0,0,0,1,1
50002.0,638,66,Graduation,21,0,443,5,71,16,82,21,2,8,2,7,7,1,0,1,0,0,1
69755.0,894,75,Graduation,23,0,217,77,373,23,93,111,1,3,6,12,1,0,0,1,0,0,0
44078.0,41,51,Graduation,17,0,24,1,10,0,4,2,2,2,0,3,5,0,0,1,0,0,1
30560.0,31,44,Master,6,0,9,1,5,5,7,4,1,1,0,3,7,0,0,0,1,0,1
35924.0,34,51,Master,56,0,8,0,14,3,7,2,1,1,0,3,5,0,0,0,1,0,1
64140.0,1750,56,PhD,71,0,1459,0,61,15,215,0,5,2,5,6,5,1,0,0,0,1,1
56386.0,612,39,Graduation,51,0,230,48,214,32,75,13,8,9,1,7,9,0,0,1,0,0,1
24594.0,29,41,Basic,94,0,1,3,6,0,9,10,1,1,0,3,5,0,0,0,0,0,1
75774.0,823,39,2n Cycle,27,0,340,21,134,14,56,258,1,7,5,8,4,0,1,0,0,0,1
39228.0,20,60,Master,1,0,7,1,6,3,3,0,1,0,0,3,4,1,0,0,1,0,0
58494.0,396,46,Master,56,0,298,7,68,0,19,4,2,6,2,6,6,0,0,0,1,0,1
58684.0,813,39,Graduation,71,0,479,35,179,7,85,28,1,5,3,12,2,1,0,1,0,0,0
57136.0,1179,53,Graduation,18,0,267,140,599,12,127,34,1,7,5,7,6,1,0,1,0,0,0
56551.0,138,70,PhD,48,0,67,4,32,2,16,17,3,2,1,4,4,1,0,0,0,1,1
22448.0,55,38,Graduation,86,0,3,1,8,2,18,23,3,2,1,3,3,0,0,1,0,0,1
82014.0,1511,59,Graduation,48,0,980,37,265,163,31,35,1,3,6,12,6,1,0,1,0,0,0
34213.0,117,57,Graduation,2,0,50,4,28,3,26,6,3,3,1,2,9,1,0,1,0,0,1
25358.0,32,73,PhD,57,0,19,0,5,0,8,0,2,1,0,3,6,1,0,0,0,1,1
35544.0,67,42,Master,77,0,30,5,23,1,4,4,1,2,0,3,7,1,0,0,1,0,1
36634.0,335,66,Master,0,0,213,9,76,3,30,4,3,5,2,5,7,0,0,0,1,0,1
62670.0,825,66,PhD,57,0,539,30,92,46,38,80,1,5,3,13,3,0,0,0,0,1,1
50334.0,694,48,2n Cycle,24,0,284,16,160,16,134,84,6,7,4,6,6,0,1,0,0,0,1
72066.0,1792,39,Graduation,55,0,1003,34,536,51,34,134,1,4,6,6,2,1,0,1,0,0,0
50729.0,496,62,PhD,62,0,239,13,143,4,52,45,9,6,2,7,6,1,0,0,0,1,1
34916.0,231,52,Graduation,89,0,51,23,82,0,42,33,4,5,1,3,9,0,0,1,0,0,1
64892.0,902,44,Graduation,77,0,527,24,230,24,65,32,2,6,4,12,4,1,0,1,0,0,1
43602.0,68,54,Graduation,45,0,19,5,12,3,19,10,3,3,1,2,6,1,0,1,0,0,1
33996.0,71,31,PhD,46,0,40,2,15,0,6,8,1,1,1,3,4,1,0,0,0,1,0
41473.0,76,35,2n Cycle,80,0,21,8,20,3,9,15,1,2,0,3,7,1,1,0,0,0,1
63246.0,772,53,PhD,60,0,593,30,91,22,7,29,1,6,3,12,4,0,0,0,0,1,1
36732.0,47,61,PhD,71,0,21,5,3,1,7,10,3,1,1,4,2,0,0,0,0,1,1
69084.0,1586,50,PhD,43,0,1181,107,199,30,30,39,2,7,3,13,8,0,0,0,0,1,1
77766.0,1529,53,PhD,97,0,1004,59,265,59,27,115,2,11,10,11,6,0,0,0,0,1,1
37929.0,265,35,PhD,49,0,202,2,46,2,10,3,2,4,2,5,7,1,0,0,0,1,0
80141.0,2091,34,Master,20,0,1184,102,673,40,40,52,1,7,4,10,6,0,0,0,1,0,0
72635.0,981,65,2n Cycle,54,0,390,22,323,35,107,104,1,6,8,6,3,0,1,0,0,0,0
69016.0,1533,50,Graduation,61,0,726,53,363,107,161,123,4,8,9,13,5,0,0,1,0,0,1
20193.0,82,29,2n Cycle,18,0,8,8,22,11,9,24,1,1,1,4,4,0,1,0,0,0,0
27573.0,244,45,Graduation,45,0,50,15,110,15,15,39,4,5,1,4,8,0,0,1,0,0,1
49544.0,404,44,PhD,0,0,308,0,73,0,23,0,2,5,1,8,7,0,0,0,0,1,1
33228.0,71,40,Graduation,28,0,22,2,31,4,5,7,1,2,0,3,7,0,0,1,0,0,1
70440.0,1572,42,Graduation,49,0,690,117,499,102,88,76,1,5,10,7,3,0,0,1,0,0,0
38232.0,122,49,Graduation,84,0,43,5,28,6,33,7,4,3,1,3,5,0,0,1,0,0,1
22554.0,41,65,PhD,38,0,27,0,10,0,4,0,4,2,0,4,5,0,0,0,0,1,1
23536.0,10,37,PhD,53,0,6,0,3,0,1,0,1,0,0,3,3,0,0,0,0,1,1
49413.0,304,68,Graduation,88,0,205,7,41,2,46,3,2,4,2,5,5,0,0,1,0,0,1
42231.0,37,51,Graduation,99,0,24,0,8,1,4,0,1,1,0,3,5,0,0,1,0,0,1
78789.0,1754,40,Master,12,0,667,50,850,83,83,21,1,4,6,5,2,1,0,0,1,0,0
56534.0,815,52,Graduation,35,0,691,7,61,0,46,10,4,10,4,7,8,0,0,1,0,0,1
58350.0,1001,49,Graduation,5,0,493,26,206,80,80,116,4,8,3,12,6,1,0,1,0,0,1
81217.0,1157,31,Graduation,77,0,493,70,324,40,84,146,1,3,7,11,1,1,0,1,0,0,0
49090.0,688,69,Graduation,45,0,494,5,82,0,100,7,3,7,2,9,7,1,0,1,0,0,1
61787.0,1319,33,Master,71,0,621,73,414,48,85,78,1,8,4,6,5,1,0,0,1,0,0
24336.0,31,39,2n Cycle,82,0,1,6,2,2,12,8,1,1,0,2,7,1,1,0,0,0,1
62335.0,708,68,Graduation,87,0,243,131,217,6,26,85,2,3,3,13,2,1,0,1,0,0,1
42033.0,25,49,2n Cycle,95,0,11,1,4,0,7,2,1,1,0,2,7,0,1,0,0,0,1
41437.0,32,63,PhD,5,0,29,0,2,0,1,0,1,1,0,3,7,1,0,0,0,1,1
73705.0,1695,69,Master,86,0,612,91,520,107,107,258,2,9,6,8,5,1,0,0,1,0,1
61064.0,1080,44,Graduation,80,0,387,126,342,45,180,0,5,8,4,11,6,0,0,1,0,0,1
38452.0,72,65,Master,62,0,56,0,14,0,2,0,3,3,0,3,7,0,0,0,1,0,1
55012.0,660,47,PhD,85,0,582,0,65,0,13,0,6,8,2,9,5,0,0,0,0,1,1
38175.0,153,36,PhD,6,0,70,6,69,3,3,2,3,3,1,4,7,0,0,0,0,1,1
58656.0,1220,64,Master,25,0,962,12,194,24,12,16,4,7,8,13,6,0,0,0,1,0,1
52117.0,279,55,Graduation,55,0,112,10,107,0,20,30,2,5,2,4,7,0,0,1,0,0,1
64813.0,745,42,Graduation,81,0,293,0,124,97,52,179,1,7,2,10,5,0,0,1,0,0,1
54222.0,264,47,PhD,98,0,199,12,31,12,7,3,1,3,3,5,3,0,0,0,0,1,1
83512.0,2157,34,Graduation,31,0,1060,61,835,20,101,80,1,4,7,10,1,0,0,1,0,0,0
77520.0,1526,61,Master,30,0,940,44,396,88,58,0,1,8,7,7,4,0,0,0,1,0,1
41154.0,69,42,Graduation,98,0,44,2,11,3,7,2,1,1,0,4,5,0,0,1,0,0,1
80398.0,1597,54,Graduation,92,0,342,51,936,35,26,207,1,5,8,12,3,0,0,1,0,0,0
35196.0,497,36,Graduation,68,0,75,12,141,39,187,43,6,6,1,5,8,0,0,1,0,0,1
60230.0,1067,64,Graduation,78,0,520,20,367,81,40,39,2,6,3,6,5,1,0,1,0,0,1
22108.0,31,43,Graduation,46,0,5,3,9,2,6,6,2,2,0,3,7,0,0,1,0,0,1
44392.0,211,46,Graduation,71,0,87,5,71,12,29,7,5,4,1,4,7,0,0,1,0,0,1
55424.0,877,44,PhD,6,0,462,61,184,53,107,10,4,7,5,9,6,0,0,0,0,1,1
82571.0,1686,58,PhD,28,0,861,31,558,95,79,62,0,6,5,13,2,1,0,0,0,1,0
38513.0,324,38,PhD,20,0,172,3,115,0,18,16,5,6,1,5,8,1,0,0,0,1,1
42586.0,252,65,Graduation,7,0,194,2,56,0,0,0,5,4,1,6,8,0,0,1,0,0,1
23529.0,54,55,Basic,67,0,9,7,13,2,20,3,1,1,1,2,6,1,0,0,0,0,1
74881.0,964,59,Master,48,0,505,72,270,27,54,36,4,9,2,12,5,0,0,0,1,0,1
71107.0,1327,69,Graduation,61,0,533,10,217,174,195,198,2,7,6,13,4,0,0,1,0,0,1
46910.0,68,56,PhD,36,0,48,0,14,0,6,0,2,2,0,3,6,0,0,0,0,1,1
37244.0,55,65,Graduation,90,0,18,2,10,0,25,0,1,1,1,2,7,1,0,1,0,0,1
82427.0,1456,54,Graduation,35,0,482,147,509,107,107,104,1,3,5,12,1,0,0,1,0,0,0
75342.0,563,62,2n Cycle,38,0,204,97,97,118,26,21,1,5,2,10,4,1,1,0,0,0,1
70044.0,1504,66,Graduation,46,0,1073,0,250,14,14,153,4,7,10,5,5,1,0,1,0,0,1
79146.0,564,53,Graduation,33,0,245,16,223,43,16,21,2,8,1,8,6,1,0,1,0,0,1
77437.0,1125,57,Graduation,70,0,560,21,442,44,29,29,1,4,5,13,1,0,0,1,0,0,0
54984.0,358,61,Graduation,51,0,173,13,131,3,6,32,4,6,1,6,7,0,0,1,0,0,1
42403.0,42,49,PhD,18,0,22,1,11,5,3,0,1,1,0,3,8,0,0,0,0,1,1
55761.0,184,56,Graduation,97,0,136,1,12,3,32,0,2,4,1,3,6,0,0,1,0,0,1
37292.0,460,37,Graduation,32,0,275,0,86,23,66,10,5,6,3,5,8,0,0,1,0,0,1
45576.0,145,75,PhD,9,0,56,19,29,14,25,2,1,3,1,3,8,1,0,0,0,1,0
70321.0,1376,73,Graduation,6,0,303,23,751,26,191,82,1,6,5,13,4,0,0,1,0,0,0
58086.0,792,51,PhD,80,0,708,7,62,0,15,0,2,11,3,7,8,1,0,0,0,1,1
81795.0,1382,68,Graduation,74,0,324,132,693,118,88,27,1,4,11,7,2,0,0,1,0,0,0
28389.0,28,73,Basic,49,0,1,5,3,4,8,7,1,1,0,2,7,0,0,0,0,0,0
66835.0,1033,74,Master,21,0,620,26,195,17,141,34,1,6,4,13,2,0,0,0,1,0,0
69901.0,882,51,Graduation,95,0,312,21,206,92,149,102,3,7,3,10,5,1,0,1,0,0,1
80360.0,2231,71,PhD,56,0,1493,86,454,43,43,112,2,4,4,5,2,0,0,0,0,1,0
63342.0,1101,59,PhD,48,0,918,21,118,10,21,13,3,8,3,5,6,0,0,0,0,1,1
44989.0,369,46,Graduation,26,0,98,0,106,10,106,49,5,5,1,5,6,0,0,1,0,0,1
31859.0,48,40,2n Cycle,3,0,3,4,7,8,11,15,1,1,0,3,7,1,1,0,0,0,1
51569.0,467,71,PhD,39,0,380,0,47,0,34,6,4,7,1,7,8,1,0,0,0,1,1
30372.0,44,49,Graduation,33,0,15,0,12,3,7,7,3,2,0,3,7,1,0,1,0,0,1
41120.0,81,52,Graduation,80,0,24,2,23,8,24,0,3,2,1,3,6,0,0,1,0,0,1
39763.0,167,49,Master,9,0,80,1,60,6,16,4,2,5,1,2,9,1,0,0,1,0,1
38725.0,45,65,PhD,52,0,31,0,6,1,5,2,2,1,0,4,4,0,0,0,0,1,1
77981.0,664,48,Graduation,78,0,138,120,204,126,60,16,3,7,4,7,5,0,0,1,0,0,1
62905.0,622,56,2n Cycle,68,0,166,75,96,107,59,119,3,7,2,8,4,0,1,0,0,0,1
59481.0,461,45,Graduation,47,0,178,3,85,66,58,71,2,3,3,8,2,0,0,1,0,0,1
72117.0,1073,43,Graduation,34,0,707,20,171,60,50,65,1,9,7,9,5,0,0,1,0,0,1
21955.0,55,34,2n Cycle,81,0,5,1,7,14,11,17,2,2,1,3,6,0,1,0,0,0,1
67131.0,976,64,Graduation,72,0,465,71,250,35,62,93,3,9,2,12,6,0,0,1,0,0,1
36802.0,20,40,PhD,23,0,16,1,2,0,1,0,1,1,0,3,5,1,0,0,0,1,1
71853.0,1149,38,Graduation,29,0,358,108,413,97,32,141,1,2,8,6,1,0,0,1,0,0,0
28249.0,43,59,Basic,80,0,1,9,7,14,10,2,1,2,0,3,6,0,0,0,0,0,0
47808.0,224,45,Master,30,0,123,1,26,0,72,2,2,3,2,3,7,0,0,0,1,0,1
25509.0,101,46,PhD,15,0,40,3,30,7,11,10,3,3,0,3,9,1,0,0,0,1,1
51012.0,209,74,PhD,86,0,102,9,63,9,24,2,1,4,1,4,6,0,0,0,0,1,0
70596.0,968,35,Graduation,68,0,347,44,534,0,26,17,1,3,5,12,2,1,0,1,0,0,0
42664.0,24,53,Graduation,44,0,21,0,3,0,0,0,1,1,0,3,6,0,0,1,0,0,1
42586.0,252,65,Graduation,7,0,194,2,56,0,0,0,5,4,1,6,8,0,0,1,0,0,1
29760.0,165,35,Graduation,87,0,64,4,68,5,17,7,4,3,1,4,8,1,0,1,0,0,1
28973.0,269,43,PhD,59,0,206,0,46,2,12,3,2,5,1,5,8,0,0,0,0,1,0
39435.0,102,47,PhD,16,0,71,0,18,0,13,0,1,3,1,2,7,0,0,0,0,1,1
65370.0,461,36,2n Cycle,1,0,71,22,112,89,29,138,1,2,3,13,1,0,1,0,0,0,0
20194.0,47,41,Basic,64,0,0,4,7,10,15,11,2,2,0,3,6,1,0,0,0,0,1
